
May 30, 2018 17:12:28.47 NEW SESSION
May 31, 2018 17:50:54.90 [3608:10728:0531/175054.652:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='homePageOption', domain='.thewhizmarketing.com', path='/'}
May 31, 2018 17:50:54.91 [3608:10728:0531/175054.652:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='installDate', domain='.thewhizmarketing.com', path='/'}
May 31, 2018 17:50:54.92 [3608:10728:0531/175054.652:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='newTabBubbleURL', domain='.thewhizmarketing.com', path='/'}
May 31, 2018 17:50:54.93 [3608:10728:0531/175054.652:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='newTabInstructURL', domain='.thewhizmarketing.com', path='/'}
May 31, 2018 17:50:54.95 [3608:10728:0531/175054.652:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='newTabSuccessURL', domain='.thewhizmarketing.com', path='/'}
May 31, 2018 17:50:54.96 [3608:10728:0531/175054.652:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='newTabURL', domain='.thewhizmarketing.com', path='/'}
May 31, 2018 17:50:54.97 [3608:10728:0531/175054.652:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='npsSurveyUrl', domain='.thewhizmarketing.com', path='/'}
May 31, 2018 17:50:54.98 [3608:10728:0531/175054.652:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='originKey', domain='.thewhizmarketing.com', path='/'}
May 31, 2018 17:50:55.00 [3608:10728:0531/175054.652:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='partnerSubId', domain='.thewhizmarketing.com', path='/'}
May 31, 2018 17:50:55.01 [3608:10728:0531/175054.652:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='successUrl', domain='.thewhizmarketing.com', path='/'}
May 31, 2018 17:50:55.02 [3608:10728:0531/175054.745:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='toolbarId', domain='.thewhizmarketing.com', path='/'}
May 31, 2018 17:50:55.04 [3608:10728:0531/175054.745:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='ttabFirstInstall', domain='.thewhizmarketing.com', path='/'}
May 31, 2018 17:50:55.06 [3608:10728:0531/175054.745:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='ezohw', domain='www.tricksworldzz.com', path='/'}
May 31, 2018 17:50:55.07 [3608:10728:0531/175054.745:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='ezohw', domain='www.tricksworldzz.com', path='/zbigz'}
May 31, 2018 17:50:55.08 [3608:10728:0531/175054.745:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='ezux_tos_27634', domain='www.tricksworldzz.com', path='/zbigz'}
May 31, 2018 17:50:55.09 [3608:10728:0531/175054.746:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='chromeEnableTopSites', domain='.yournewtab.com', path='/'}
May 31, 2018 17:50:55.11 [3608:10728:0531/175054.746:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='chromeSearchExtensionURL', domain='.yournewtab.com', path='/'}
May 31, 2018 17:50:55.12 [3608:10728:0531/175054.746:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='chromeShowToolbar', domain='.yournewtab.com', path='/'}
May 31, 2018 17:50:55.13 [3608:10728:0531/175054.746:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='defaultSearch', domain='.yournewtab.com', path='/'}
May 31, 2018 17:50:55.15 [3608:10728:0531/175054.746:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='defaultSearchOption', domain='.yournewtab.com', path='/'}
May 31, 2018 17:50:55.16 [3608:10728:0531/175054.746:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='dlput', domain='.yournewtab.com', path='/'}
May 31, 2018 17:50:55.18 [3608:10728:0531/175054.746:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='homePage', domain='.yournewtab.com', path='/'}
